14288,1.4288,0,0,1800.0068717002869
2876,0.2876,0,1,1358.0752592086792
18839,1.8839,0,0,1978.015251159668
13572,1.3572,0,0,1783.8722031116486
7296,0.7296,0,1,1547.0674667358398
922,0.0922,1,1,1300.928011894226
